stock_id,date,recommendation,final_score,pv_score,mt_score,dd_score,current_price,suggested_entry,reasons
2317,2023-01-10,WAIT,0.1,0.0,0.5,0.0,99.4,99.4,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-06-05,WAIT,0.2,0.0,1.0,0.0,759.0,710.3,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-05,WAIT,0.16,0.4,0.0,0.0,45.25,45.25,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-06,WAIT,0.1,0.0,0.5,0.0,107.0,104.47,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-06-06,AVOID,-0.2,0.0,-1.0,0.0,560.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-06,AVOID,-0.1,0.0,-0.5,0.0,125.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-06-06,WAIT,0.1,0.0,0.5,0.0,45.25,44.25,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-07,WAIT,0.2,0.0,1.0,0.0,108.0,104.55,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-07,AVOID,-0.2,0.0,-1.0,0.0,125.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-07,WAIT,0.26,0.4,0.5,0.0,768.0,768.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-07,WAIT,0.26,0.4,0.5,0.0,45.4,45.4,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-08,WAIT,0.14,0.0,0.7,0.0,107.0,104.65,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-08,AVOID,-0.1,0.0,-0.5,0.0,125.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-08,WAIT,0.2,0.0,1.0,0.0,768.0,724.3,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-06-09,WAIT,0.1,0.0,0.5,0.0,108.0,104.92,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-06-09,WAIT,0.1,0.0,0.5,0.0,565.0,544.42,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-06-09,WAIT,0.2,0.0,1.0,0.0,764.0,728.85,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-09,AVOID,-0.14,0.0,-0.7,0.0,44.6,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-12,WAIT,0.18,0.8,-0.7,0.0,110.5,110.5,breakout confirmed with volume; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-06-12,WAIT,0.26,0.4,0.5,0.0,574.0,574.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-12,WAIT,0.1,0.0,0.5,0.0,125.0,125.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-12,WAIT,0.2,0.0,1.0,0.0,767.0,733.2,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-12,AVOID,-0.2,0.0,-1.0,0.0,44.05,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-13,AVOID,0.02,0.4,-0.7,0.0,112.5,,breakout without volume confirmation; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-06-13,WAIT,0.16,0.4,0.0,0.0,593.0,593.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-06-13,WATCH,0.36,0.4,1.0,0.0,779.0,779.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-13,AVOID,-0.2,0.0,-1.0,0.0,44.1,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-14,AVOID,-0.14,0.0,-0.7,0.0,112.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-14,WAIT,0.2,0.0,1.0,0.0,125.5,125.35,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-14,WATCH,0.36,0.4,1.0,0.0,780.0,780.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-14,AVOID,-0.2,0.0,-1.0,0.0,44.6,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-15,WAIT,0.2,0.0,1.0,0.0,111.5,106.8,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-06-15,WAIT,0.1,0.0,0.5,0.0,591.0,559.35,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-15,WAIT,0.2,0.0,1.0,0.0,125.5,125.47,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-06-15,AVOID,-0.2,0.0,-1.0,0.0,44.35,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-16,WAIT,0.1,0.0,0.5,0.0,111.0,107.2,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-16,WAIT,0.1,0.0,0.5,0.0,125.5,125.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-16,AVOID,-0.1,0.0,-0.5,0.0,751.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-16,AVOID,-0.2,0.0,-1.0,0.0,43.9,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-19,WAIT,0.2,0.0,1.0,0.0,112.5,107.67,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-19,WAIT,0.2,0.0,1.0,0.0,125.5,125.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-19,WAIT,0.18,0.8,-0.7,0.0,785.0,785.0,breakout confirmed with volume; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-19,AVOID,-0.2,0.0,-1.0,0.0,43.9,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-20,WAIT,0.1,0.0,0.5,0.0,112.5,108.17,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-20,WAIT,0.1,0.0,0.5,0.0,126.0,125.7,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-20,AVOID,-0.2,0.0,-1.0,0.0,691.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-06-21,WATCH,0.36,0.4,1.0,0.0,113.0,113.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-21,AVOID,-0.14,0.0,-0.7,0.0,126.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-21,AVOID,-0.2,0.0,-1.0,0.0,693.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-21,AVOID,-0.1,0.0,-0.5,0.0,44.4,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-26,WATCH,0.32,0.8,0.0,0.0,115.5,115.5,breakout confirmed with volume; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-06-26,AVOID,-0.1,0.0,-0.5,0.0,574.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-26,AVOID,-0.2,0.0,-1.0,0.0,124.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-26,AVOID,-0.2,0.0,-1.0,0.0,685.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-26,AVOID,-0.1,0.0,-0.5,0.0,44.05,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-06-27,AVOID,-0.14,0.0,-0.7,0.0,114.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-06-27,AVOID,-0.1,0.0,-0.5,0.0,572.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-27,AVOID,-0.2,0.0,-1.0,0.0,122.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-27,AVOID,-0.2,0.0,-1.0,0.0,681.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-06-28,AVOID,-0.14,0.0,-0.7,0.0,115.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-06-28,AVOID,-0.1,0.0,-0.5,0.0,574.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-28,AVOID,-0.2,0.0,-1.0,0.0,121.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-28,AVOID,-0.2,0.0,-1.0,0.0,695.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-06-29,AVOID,-0.14,0.0,-0.7,0.0,113.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-06-29,AVOID,-0.1,0.0,-0.5,0.0,573.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-29,AVOID,-0.2,0.0,-1.0,0.0,117.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-29,WAIT,0.1,0.0,0.5,0.0,696.0,696.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-29,AVOID,-0.1,0.0,-0.5,0.0,43.4,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-06-30,AVOID,-0.1,0.0,-0.5,0.0,576.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-06-30,AVOID,-0.2,0.0,-1.0,0.0,116.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-06-30,AVOID,-0.1,0.0,-0.5,0.0,688.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-06-30,AVOID,-0.1,0.0,-0.5,0.0,43.15,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-03,AVOID,-0.1,0.0,-0.5,0.0,115.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-03,AVOID,-0.1,0.0,-0.5,0.0,115.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-07-03,AVOID,-0.1,0.0,-0.5,0.0,43.3,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-04,AVOID,-0.2,0.0,-1.0,0.0,110.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-04,AVOID,-0.1,0.0,-0.5,0.0,43.05,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-05,AVOID,-0.2,0.0,-1.0,0.0,108.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-05,WAIT,0.14,0.0,0.7,0.0,115.0,115.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-07-05,AVOID,-0.2,0.0,-1.0,0.0,43.2,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-06,AVOID,-0.2,0.0,-1.0,0.0,105.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-06,AVOID,-0.2,0.0,-1.0,0.0,565.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-06,WAIT,0.14,0.0,0.7,0.0,115.0,115.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-06,AVOID,-0.2,0.0,-1.0,0.0,690.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-06,AVOID,-0.2,0.0,-1.0,0.0,42.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-07,AVOID,-0.2,0.0,-1.0,0.0,105.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-07,AVOID,-0.2,0.0,-1.0,0.0,565.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-07-07,AVOID,-0.2,0.0,-1.0,0.0,682.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-07,AVOID,-0.2,0.0,-1.0,0.0,42.25,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-10,AVOID,-0.2,0.0,-1.0,0.0,104.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-10,AVOID,-0.1,0.0,-0.5,0.0,565.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-07-10,AVOID,-0.2,0.0,-1.0,0.0,673.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-10,AVOID,-0.2,0.0,-1.0,0.0,42.65,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-11,AVOID,-0.2,0.0,-1.0,0.0,105.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-11,AVOID,-0.1,0.0,-0.5,0.0,577.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-11,AVOID,-0.1,0.0,-0.5,0.0,115.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-11,AVOID,-0.2,0.0,-1.0,0.0,686.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-11,AVOID,-0.14,0.0,-0.7,0.0,43.6,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-12,AVOID,-0.2,0.0,-1.0,0.0,107.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-12,AVOID,-0.1,0.0,-0.5,0.0,578.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-07-12,AVOID,-0.2,0.0,-1.0,0.0,685.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-07-13,AVOID,-0.14,0.0,-0.7,0.0,107.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-13,WAIT,0.2,0.0,1.0,0.0,585.0,578.35,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-07-13,AVOID,-0.2,0.0,-1.0,0.0,680.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-13,WAIT,0.1,0.0,0.5,0.0,43.6,43.6,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-14,AVOID,-0.14,0.0,-0.7,0.0,109.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-14,WAIT,0.2,0.0,1.0,0.0,591.0,578.4,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-14,WAIT,0.2,0.0,1.0,0.0,116.5,116.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-07-14,WAIT,0.1,0.0,0.5,0.0,44.1,43.58,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-17,AVOID,-0.14,0.0,-0.7,0.0,110.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-17,WAIT,0.2,0.0,1.0,0.0,591.0,578.4,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-17,WAIT,0.2,0.0,1.0,0.0,116.5,116.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-17,AVOID,-0.14,0.0,-0.7,0.0,683.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-17,WATCH,0.36,0.4,1.0,0.0,45.0,45.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-18,AVOID,-0.14,0.0,-0.7,0.0,112.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-18,WAIT,0.2,0.0,1.0,0.0,581.0,578.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-18,AVOID,-0.1,0.0,-0.5,0.0,115.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-18,AVOID,-0.1,0.0,-0.5,0.0,683.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-18,WATCH,0.36,0.4,1.0,0.0,45.05,45.05,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-19,AVOID,-0.14,0.0,-0.7,0.0,108.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-19,WAIT,0.2,0.0,1.0,0.0,581.0,577.9,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-19,AVOID,-0.1,0.0,-0.5,0.0,115.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-19,WAIT,0.1,0.0,0.5,0.0,696.0,688.35,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-19,WAIT,0.2,0.0,1.0,0.0,44.5,43.7,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-20,AVOID,-0.14,0.0,-0.7,0.0,108.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-20,WAIT,0.2,0.0,1.0,0.0,44.75,43.72,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-21,AVOID,-0.1,0.0,-0.5,0.0,107.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-21,AVOID,-0.1,0.0,-0.5,0.0,560.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-21,AVOID,-0.2,0.0,-1.0,0.0,115.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-21,AVOID,-0.2,0.0,-1.0,0.0,682.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-21,WAIT,0.2,0.0,1.0,0.0,44.4,43.72,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-07-24,AVOID,-0.2,0.0,-1.0,0.0,558.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-24,AVOID,-0.2,0.0,-1.0,0.0,116.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-24,AVOID,-0.1,0.0,-0.5,0.0,675.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-24,WAIT,0.14,0.0,0.7,0.0,44.2,43.73,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-25,WAIT,0.1,0.0,0.5,0.0,112.0,109.28,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-25,AVOID,-0.1,0.0,-0.5,0.0,569.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-25,WAIT,0.2,0.0,1.0,0.0,116.5,115.8,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-25,AVOID,-0.2,0.0,-1.0,0.0,665.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-25,AVOID,-0.1,0.0,-0.5,0.0,44.55,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-26,WAIT,0.2,0.0,1.0,0.0,111.5,109.1,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-26,AVOID,-0.1,0.0,-0.5,0.0,566.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-26,WAIT,0.2,0.0,1.0,0.0,117.0,115.58,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-26,AVOID,-0.2,0.0,-1.0,0.0,655.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-26,AVOID,0.02,0.4,-0.7,0.0,45.35,,breakout without volume confirmation; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-27,WAIT,0.2,0.0,1.0,0.0,110.5,108.97,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-27,AVOID,-0.1,0.0,-0.5,0.0,569.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-27,WAIT,0.2,0.0,1.0,0.0,116.5,115.53,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-27,AVOID,-0.2,0.0,-1.0,0.0,658.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-27,WAIT,0.18,0.8,-0.7,0.0,46.0,46.0,breakout confirmed with volume; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-28,WAIT,0.2,0.0,1.0,0.0,109.5,108.8,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-28,WAIT,0.1,0.0,0.5,0.0,567.0,567.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-28,WAIT,0.2,0.0,1.0,0.0,116.5,115.53,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-28,AVOID,-0.2,0.0,-1.0,0.0,658.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-28,AVOID,-0.14,0.0,-0.7,0.0,45.75,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-07-31,WAIT,0.1,0.0,0.5,0.0,108.5,108.47,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-07-31,WAIT,0.1,0.0,0.5,0.0,565.0,565.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-07-31,WAIT,0.1,0.0,0.5,0.0,116.0,115.58,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-07-31,WAIT,0.2,0.0,1.0,0.0,690.0,681.1,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-07-31,AVOID,-0.14,0.0,-0.7,0.0,45.75,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-08-01,AVOID,-0.1,0.0,-0.5,0.0,110.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-01,WAIT,0.1,0.0,0.5,0.0,116.5,115.62,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-08-01,WATCH,0.52,0.8,1.0,0.0,713.0,713.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-01,WAIT,0.18,0.8,-0.7,0.0,47.25,47.25,breakout confirmed with volume; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-08-02,AVOID,-0.1,0.0,-0.5,0.0,108.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-02,WAIT,0.14,0.0,0.7,0.0,116.0,115.67,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-08-02,WAIT,0.2,0.0,1.0,0.0,709.0,682.35,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-02,AVOID,-0.14,0.0,-0.7,0.0,46.2,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-08-04,AVOID,-0.14,0.0,-0.7,0.0,111.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-08-04,AVOID,-0.1,0.0,-0.5,0.0,554.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-04,WAIT,0.1,0.0,0.5,0.0,116.5,115.75,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-08-04,WAIT,0.2,0.0,1.0,0.0,706.0,683.15,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
